V1,V2,V3,V4,V5,V6,V7,V8
2623.4749,2623.351,2623.351,2623.351,2623.351,2623.351,2623.351,2623.4731
2623.4763,2623.3613,2623.3613,2623.3613,2623.3613,2623.3613,2623.3613,2623.4736
2623.477,2623.362,2623.362,2623.362,2623.362,2623.362,2623.362,2623.4766
2623.4773,2623.3523,2623.3523,2623.3523,2623.3523,2623.3523,2623.3523,2623.475
2623.4758,2623.3481,2623.3481,2623.3481,2623.3481,2623.3481,2623.3481,2623.4746
2623.4646,2623.3481,2623.3481,2623.3481,2623.3481,2623.3481,2623.3481,2623.472
2623.4773,2623.3643,2623.3643,2623.3643,2623.3643,2623.3643,2623.3643,2623.476
2623.4763,2623.354,2623.354,2623.354,2623.354,2623.354,2623.354,2623.4749
2623.4758,2623.3594,2623.3594,2623.3594,2623.3594,2623.3594,2623.3594,2623.4739
2623.4753,2623.3474,2623.3474,2623.3474,2623.3474,2623.3474,2623.3474,2623.4736
2623.4749,2623.3433,2623.3433,2623.3433,2623.3433,2623.3433,2623.3433,2623.4731
2623.4763,2623.345,2623.345,2623.345,2623.345,2623.345,2623.345,2623.4749
2623.4768,2623.3604,2623.3604,2623.3604,2623.3604,2623.3604,2623.3604,2623.475
2623.4749,2623.3066,2623.3066,2623.3066,2623.3066,2623.3066,2623.3066,2623.4736
2623.4756,2623.3657,2623.3657,2623.3657,2623.3657,2623.3657,2623.3657,2623.4736
2623.4666,2623.3767,2623.3767,2623.3767,2623.3767,2623.3767,2623.3767,2623.4739
2623.4768,2623.3372,2623.3372,2623.3372,2623.3372,2623.3372,2623.3372,2623.4756
2623.476,2623.353,2623.353,2623.353,2623.353,2623.353,2623.353,2623.4749
2623.4749,2623.3372,2623.3372,2623.3372,2623.3372,2623.3372,2623.3372,2623.4731
2623.4756,2623.3577,2623.3577,2623.3577,2623.3577,2623.3577,2623.3577,2623.474
2623.476,2623.323,2623.323,2623.323,2623.323,2623.323,2623.323,2623.4756
2623.4756,2623.326,2623.326,2623.326,2623.326,2623.326,2623.326,2623.4749
2623.472,2623.2715,2623.2715,2623.2715,2623.2715,2623.2715,2623.2715,2623.4712
2623.4675,2623.3755,2623.3755,2623.3755,2623.3755,2623.3755,2623.3755,2623.4753
2623.4763,2623.3547,2623.3547,2623.3547,2623.3547,2623.3547,2623.3547,2623.475
2623.4758,2623.3235,2623.3235,2623.3235,2623.3235,2623.3235,2623.3235,2623.4739
2623.4695,2623.388,2623.388,2623.388,2623.388,2623.388,2623.388,2623.4758
2623.475,2623.3484,2623.3484,2623.3484,2623.3484,2623.3484,2623.3484,2623.4731
2623.478,2623.3755,2623.3755,2623.3755,2623.3755,2623.3755,2623.3755,2623.4766
2623.4763,2623.318,2623.318,2623.318,2623.318,2623.318,2623.318,2623.4756
2623.4739,2623.314,2623.314,2623.314,2623.314,2623.314,2623.314,2623.473
2623.4758,2623.3203,2623.3203,2623.3203,2623.3203,2623.3203,2623.3203,2623.4746
2623.4663,2623.3665,2623.3665,2623.3665,2623.3665,2623.3665,2623.3665,2623.474
2623.4758,2623.3638,2623.3638,2623.3638,2623.3638,2623.3638,2623.3638,2623.474
2623.476,2623.3567,2623.3567,2623.3567,2623.3567,2623.3567,2623.3567,2623.4746
2623.4688,2623.3794,2623.3794,2623.3794,2623.3794,2623.3794,2623.3794,2623.476
2623.4768,2623.352,2623.352,2623.352,2623.352,2623.352,2623.352,2623.4236
2623.4717,2623.3604,2623.3604,2623.3604,2623.3604,2623.3604,2623.3604,2623.4739
2623.47,2623.3582,2623.3582,2623.3582,2623.3582,2623.3582,2623.3582,2623.4731
2623.4707,2623.3838,2623.3838,2623.3838,2623.3838,2623.3838,2623.3838,2623.4749
2623.4766,2623.3606,2623.3606,2623.3606,2623.3606,2623.3606,2623.3606,2623.4749
2623.4763,2623.3604,2623.3604,2623.3604,2623.3604,2623.3604,2623.3604,2623.475
2623.467,2623.3684,2623.3684,2623.3684,2623.3684,2623.3684,2623.3684,2623.4749
2623.455,2623.255,2623.255,2623.255,2623.255,2623.255,2623.255,2623.4485
2623.4668,2623.366,2623.366,2623.366,2623.366,2623.366,2623.366,2623.4749
2623.476,2623.3625,2623.3625,2623.3625,2623.3625,2623.3625,2623.3625,2623.4746
2623.4666,2623.3706,2623.3706,2623.3706,2623.3706,2623.3706,2623.3706,2623.4746
2623.4744,2623.3472,2623.3472,2623.3472,2623.3472,2623.3472,2623.3472,2623.4727
2623.4758,2623.36,2623.36,2623.36,2623.36,2623.36,2623.36,2623.4744
2623.477,2623.3613,2623.3613,2623.3613,2623.3613,2623.3613,2623.3613,2623.4758
2623.4758,2623.363,2623.363,2623.363,2623.363,2623.363,2623.363,2623.4739
2623.475,2623.3506,2623.3506,2623.3506,2623.3506,2623.3506,2623.3506,2623.473
2623.477,2623.361,2623.361,2623.361,2623.361,2623.361,2623.361,2623.4756
2623.4653,2623.3594,2623.3594,2623.3594,2623.3594,2623.3594,2623.3594,2623.4734
2623.4692,2623.3828,2623.3828,2623.3828,2623.3828,2623.3828,2623.3828,2623.4763
2623.467,2623.3708,2623.3708,2623.3708,2623.3708,2623.3708,2623.3708,2623.4756
2623.4673,2623.3774,2623.3774,2623.3774,2623.3774,2623.3774,2623.3774,2623.4749
2623.4666,2623.3647,2623.3647,2623.3647,2623.3647,2623.3647,2623.3647,2623.4753
2623.4663,2623.3638,2623.3638,2623.3638,2623.3638,2623.3638,2623.3638,2623.4746
2623.4658,2623.3665,2623.3665,2623.3665,2623.3665,2623.3665,2623.3665,2623.4717
2623.4758,2623.3298,2623.3298,2623.3298,2623.3298,2623.3298,2623.3298,2623.4487
2623.4766,2623.3225,2623.3225,2623.3225,2623.3225,2623.3225,2623.3225,2623.475
2623.4758,2623.3481,2623.3481,2623.3481,2623.3481,2623.3481,2623.3481,2623.474
2623.476,2623.362,2623.362,2623.362,2623.362,2623.362,2623.362,2623.474
2623.466,2623.36,2623.36,2623.36,2623.36,2623.36,2623.36,2623.4746
2623.4678,2623.3691,2623.3691,2623.3691,2623.3691,2623.3691,2623.3691,2623.4766
2623.467,2623.37,2623.37,2623.37,2623.37,2623.37,2623.37,2623.4746
2623.4666,2623.3694,2623.3694,2623.3694,2623.3694,2623.3694,2623.3694,2623.4746
2623.4668,2623.3682,2623.3682,2623.3682,2623.3682,2623.3682,2623.3682,2623.4753
2623.4768,2623.356,2623.356,2623.356,2623.356,2623.356,2623.356,2623.4756
2623.4685,2623.3774,2623.3774,2623.3774,2623.3774,2623.3774,2623.3774,2623.476
2623.4766,2623.3562,2623.3562,2623.3562,2623.3562,2623.3562,2623.3562,2623.4753
2623.476,2623.3538,2623.3538,2623.3538,2623.3538,2623.3538,2623.3538,2623.4749
2623.4658,2623.3867,2623.3867,2623.3867,2623.3867,2623.3867,2623.3867,2623.4717
2623.4749,2623.3557,2623.3557,2623.3557,2623.3557,2623.3557,2623.3557,2623.4736
2623.4658,2623.3806,2623.3806,2623.3806,2623.3806,2623.3806,2623.3806,2623.4714
2623.4758,2623.3303,2623.3303,2623.3303,2623.3303,2623.3303,2623.3303,2623.475
2623.474,2623.3594,2623.3594,2623.3594,2623.3594,2623.3594,2623.3594,2623.472
2623.4773,2623.3623,2623.3623,2623.3623,2623.3623,2623.3623,2623.3623,2623.476
2623.474,2623.341,2623.341,2623.341,2623.341,2623.341,2623.341,2623.4717
2623.4756,2623.3535,2623.3535,2623.3535,2623.3535,2623.3535,2623.3535,2623.4744
2623.4749,2623.3354,2623.3354,2623.3354,2623.3354,2623.3354,2623.3354,2623.4734
2623.4663,2623.3667,2623.3667,2623.3667,2623.3667,2623.3667,2623.3667,2623.474
2623.4673,2623.374,2623.374,2623.374,2623.374,2623.374,2623.374,2623.4744
2623.4768,2623.3586,2623.3586,2623.3586,2623.3586,2623.3586,2623.3586,2623.4756
2623.47,2623.3962,2623.3962,2623.3962,2623.3962,2623.3962,2623.3962,2623.4731
2623.4758,2623.3674,2623.3674,2623.3674,2623.3674,2623.3674,2623.3674,2623.4736
2623.4668,2623.369,2623.369,2623.369,2623.369,2623.369,2623.369,2623.4734
2623.4712,2623.4043,2623.4043,2623.4043,2623.4043,2623.4043,2623.4043,2623.4756
2623.476,2623.3508,2623.3508,2623.3508,2623.3508,2623.3508,2623.3508,2623.4753
2623.4658,2623.3767,2623.3767,2623.3767,2623.3767,2623.3767,2623.3767,2623.4722
2623.4766,2623.3674,2623.3674,2623.3674,2623.3674,2623.3674,2623.3674,2623.4744
2623.4695,2623.3906,2623.3906,2623.3906,2623.3906,2623.3906,2623.3906,2623.4756
2623.4685,2623.3882,2623.3882,2623.3882,2623.3882,2623.3882,2623.3882,2623.4756
2623.4663,2623.366,2623.366,2623.366,2623.366,2623.366,2623.366,2623.4739
2623.4763,2623.3613,2623.3613,2623.3613,2623.3613,2623.3613,2623.3613,2623.4749
2623.4763,2623.3577,2623.3577,2623.3577,2623.3577,2623.3577,2623.3577,2623.475
2623.4753,2623.3523,2623.3523,2623.3523,2623.3523,2623.3523,2623.3523,2623.4734
2623.4766,2623.3665,2623.3665,2623.3665,2623.3665,2623.3665,2623.3665,2623.4749
2623.4678,2623.3772,2623.3772,2623.3772,2623.3772,2623.3772,2623.3772,2623.4749
2623.4763,2623.3557,2623.3557,2623.3557,2623.3557,2623.3557,2623.3557,2623.4753
2623.4727,2623.3289,2623.3289,2623.3289,2623.3289,2623.3289,2623.3289,2623.4707
2623.466,2623.37,2623.37,2623.37,2623.37,2623.37,2623.37,2623.474
2623.4753,2623.3694,2623.3694,2623.3694,2623.3694,2623.3694,2623.3694,2623.4727
2623.473,2623.3323,2623.3323,2623.3323,2623.3323,2623.3323,2623.3323,2623.4705
2623.4746,2623.321,2623.321,2623.321,2623.321,2623.321,2623.321,2623.4734
2623.4658,2623.3862,2623.3862,2623.3862,2623.3862,2623.3862,2623.3862,2623.4714
2623.4727,2623.3274,2623.3274,2623.3274,2623.3274,2623.3274,2623.3274,2623.4702
2623.4663,2623.3853,2623.3853,2623.3853,2623.3853,2623.3853,2623.3853,2623.472
2623.4739,2623.3489,2623.3489,2623.3489,2623.3489,2623.3489,2623.3489,2623.4714
2623.4758,2623.3596,2623.3596,2623.3596,2623.3596,2623.3596,2623.3596,2623.4739
2623.4683,2623.3787,2623.3787,2623.3787,2623.3787,2623.3787,2623.3787,2623.4758
2623.474,2623.3396,2623.3396,2623.3396,2623.3396,2623.3396,2623.3396,2623.472
2623.4758,2623.3528,2623.3528,2623.3528,2623.3528,2623.3528,2623.3528,2623.4744
2623.4548,2623.27,2623.27,2623.27,2623.27,2623.27,2623.27,2623.4482
2623.469,2623.3857,2623.3857,2623.3857,2623.3857,2623.3857,2623.3857,2623.4746
2623.4644,2623.3613,2623.3613,2623.3613,2623.3613,2623.3613,2623.3613,2623.471
2623.4768,2623.3596,2623.3596,2623.3596,2623.3596,2623.3596,2623.3596,2623.4731
2623.468,2623.3818,2623.3818,2623.3818,2623.3818,2623.3818,2623.3818,2623.4749
2623.4697,2623.3896,2623.3896,2623.3896,2623.3896,2623.3896,2623.3896,2623.4756
2623.4766,2623.363,2623.363,2623.363,2623.363,2623.363,2623.363,2623.4749
2623.476,2623.345,2623.345,2623.345,2623.345,2623.345,2623.345,2623.4746
2623.4666,2623.3684,2623.3684,2623.3684,2623.3684,2623.3684,2623.3684,2623.474
2623.4673,2623.3809,2623.3809,2623.3809,2623.3809,2623.3809,2623.3809,2623.4722
2623.4697,2623.3923,2623.3923,2623.3923,2623.3923,2623.3923,2623.3923,2623.476
2623.4666,2623.3691,2623.3691,2623.3691,2623.3691,2623.3691,2623.3691,2623.4749
2623.4758,2623.3596,2623.3596,2623.3596,2623.3596,2623.3596,2623.3596,2623.4734
2623.4756,2623.3516,2623.3516,2623.3516,2623.3516,2623.3516,2623.3516,2623.4746
2623.467,2623.3682,2623.3682,2623.3682,2623.3682,2623.3682,2623.3682,2623.4749
2623.4707,2623.4011,2623.4011,2623.4011,2623.4011,2623.4011,2623.4011,2623.4753
2623.4675,2623.3677,2623.3677,2623.3677,2623.3677,2623.3677,2623.3677,2623.4758
2623.4773,2623.3718,2623.3718,2623.3718,2623.3718,2623.3718,2623.3718,2623.476
2623.4668,2623.3718,2623.3718,2623.3718,2623.3718,2623.3718,2623.3718,2623.4744
2623.4697,2623.393,2623.393,2623.393,2623.393,2623.393,2623.393,2623.4756
2623.4758,2623.359,2623.359,2623.359,2623.359,2623.359,2623.359,2623.4749
2623.4763,2623.3633,2623.3633,2623.3633,2623.3633,2623.3633,2623.3633,2623.4739
2623.476,2623.3582,2623.3582,2623.3582,2623.3582,2623.3582,2623.3582,2623.4744
2623.466,2623.367,2623.367,2623.367,2623.367,2623.367,2623.367,2623.4739
2623.4763,2623.3599,2623.3599,2623.3599,2623.3599,2623.3599,2623.3599,2623.4749
2623.4739,2623.317,2623.317,2623.317,2623.317,2623.317,2623.317,2623.4724
2623.4668,2623.38,2623.38,2623.38,2623.38,2623.38,2623.38,2623.4731
2623.476,2623.3613,2623.3613,2623.3613,2623.3613,2623.3613,2623.3613,2623.4746
2623.4763,2623.3623,2623.3623,2623.3623,2623.3623,2623.3623,2623.3623,2623.4749
2623.4675,2623.378,2623.378,2623.378,2623.378,2623.378,2623.378,2623.474
2623.4766,2623.3564,2623.3564,2623.3564,2623.3564,2623.3564,2623.3564,2623.4753
2623.4675,2623.3652,2623.3652,2623.3652,2623.3652,2623.3652,2623.3652,2623.476
2623.4697,2623.3901,2623.3901,2623.3901,2623.3901,2623.3901,2623.3901,2623.4758
2623.467,2623.3728,2623.3728,2623.3728,2623.3728,2623.3728,2623.3728,2623.4749
2623.4675,2623.3765,2623.3765,2623.3765,2623.3765,2623.3765,2623.3765,2623.4749
2623.4663,2623.3726,2623.3726,2623.3726,2623.3726,2623.3726,2623.3726,2623.4736
2623.4749,2623.3499,2623.3499,2623.3499,2623.3499,2623.3499,2623.3499,2623.4731
2623.4314,2623.264,2623.264,2623.264,2623.264,2623.264,2623.264,2623.4421
2623.4746,2623.3533,2623.3533,2623.3533,2623.3533,2623.3533,2623.3533,2623.4724
2623.4746,2623.3315,2623.3315,2623.3315,2623.3315,2623.3315,2623.3315,2623.4734
2623.4702,2623.3994,2623.3994,2623.3994,2623.3994,2623.3994,2623.3994,2623.4756
2623.4673,2623.3833,2623.3833,2623.3833,2623.3833,2623.3833,2623.3833,2623.4736
2623.4666,2623.3762,2623.3762,2623.3762,2623.3762,2623.3762,2623.3762,2623.4739
2623.4675,2623.378,2623.378,2623.378,2623.378,2623.378,2623.378,2623.4753
2623.4668,2623.3748,2623.3748,2623.3748,2623.3748,2623.3748,2623.3748,2623.4734
2623.4666,2623.3706,2623.3706,2623.3706,2623.3706,2623.3706,2623.3706,2623.474
2623.465,2623.367,2623.367,2623.367,2623.367,2623.367,2623.367,2623.4717
2623.4678,2623.3845,2623.3845,2623.3845,2623.3845,2623.3845,2623.3845,2623.4744
2623.469,2623.3809,2623.3809,2623.3809,2623.3809,2623.3809,2623.3809,2623.4763
2623.465,2623.3723,2623.3723,2623.3723,2623.3723,2623.3723,2623.3723,2623.4714
2623.4653,2623.3726,2623.3726,2623.3726,2623.3726,2623.3726,2623.3726,2623.4724
2623.476,2623.3489,2623.3489,2623.3489,2623.3489,2623.3489,2623.3489,2623.4749
2623.4746,2623.349,2623.349,2623.349,2623.349,2623.349,2623.349,2623.4724
2623.4746,2623.325,2623.325,2623.325,2623.325,2623.325,2623.325,2623.4739
2623.4663,2623.3674,2623.3674,2623.3674,2623.3674,2623.3674,2623.3674,2623.4746
2623.4744,2623.3572,2623.3572,2623.3572,2623.3572,2623.3572,2623.3572,2623.4722
2623.476,2623.3477,2623.3477,2623.3477,2623.3477,2623.3477,2623.3477,2623.474
2623.476,2623.368,2623.368,2623.368,2623.368,2623.368,2623.368,2623.4746
2623.4758,2623.345,2623.345,2623.345,2623.345,2623.345,2623.345,2623.4746
2623.4746,2623.306,2623.306,2623.306,2623.306,2623.306,2623.306,2623.4736
2623.468,2623.372,2623.372,2623.372,2623.372,2623.372,2623.372,2623.4758
2623.4768,2623.3542,2623.3542,2623.3542,2623.3542,2623.3542,2623.3542,2623.475
2623.4734,2623.3604,2623.3604,2623.3604,2623.3604,2623.3604,2623.3604,2623.4707
2623.4666,2623.365,2623.365,2623.365,2623.365,2623.365,2623.365,2623.475
2623.4756,2623.36,2623.36,2623.36,2623.36,2623.36,2623.36,2623.4739
2623.4668,2623.3743,2623.3743,2623.3743,2623.3743,2623.3743,2623.3743,2623.4744
2623.468,2623.2356,2623.2356,2623.2356,2623.2356,2623.2356,2623.2356,2623.4294
2623.4678,2623.372,2623.372,2623.372,2623.372,2623.372,2623.372,2623.4758
2623.4744,2623.3281,2623.3281,2623.3281,2623.3281,2623.3281,2623.3281,2623.4734
2623.4734,2623.3337,2623.3337,2623.3337,2623.3337,2623.3337,2623.3337,2623.4714
2623.4675,2623.4019,2623.4019,2623.4019,2623.4019,2623.4019,2623.4019,2623.472
2623.4705,2623.3914,2623.3914,2623.3914,2623.3914,2623.3914,2623.3914,2623.4448
2623.4673,2623.3767,2623.3767,2623.3767,2623.3767,2623.3767,2623.3767,2623.4739
2623.475,2623.3035,2623.3035,2623.3035,2623.3035,2623.3035,2623.3035,2623.474
2623.4526,2623.2065,2623.2065,2623.2065,2623.2065,2623.2065,2623.2065,2623.455
2623.4744,2623.331,2623.331,2623.331,2623.331,2623.331,2623.331,2623.4731
2623.4744,2623.39,2623.39,2623.39,2623.39,2623.39,2623.39,2623.476
2623.4756,2623.3625,2623.3625,2623.3625,2623.3625,2623.3625,2623.3625,2623.4739
2623.4727,2623.3655,2623.3655,2623.3655,2623.3655,2623.3655,2623.3655,2623.4695
2623.464,2623.374,2623.374,2623.374,2623.374,2623.374,2623.374,2623.4697
2623.4658,2623.3772,2623.3772,2623.3772,2623.3772,2623.3772,2623.3772,2623.4717
2623.4749,2623.355,2623.355,2623.355,2623.355,2623.355,2623.355,2623.4727
2623.473,2623.4211,2623.4211,2623.4211,2623.4211,2623.4211,2623.4211,2623.475
2623.4746,2623.3574,2623.3574,2623.3574,2623.3574,2623.3574,2623.3574,2623.4724
2623.4722,2623.3342,2623.3342,2623.3342,2623.3342,2623.3342,2623.3342,2623.4724
2623.4753,2623.3635,2623.3635,2623.3635,2623.3635,2623.3635,2623.3635,2623.4734
2623.4758,2623.3562,2623.3562,2623.3562,2623.3562,2623.3562,2623.3562,2623.474
2623.4758,2623.3577,2623.3577,2623.3577,2623.3577,2623.3577,2623.3577,2623.4749
2623.476,2623.3552,2623.3552,2623.3552,2623.3552,2623.3552,2623.3552,2623.4749
2623.4749,2623.3499,2623.3499,2623.3499,2623.3499,2623.3499,2623.3499,2623.4727
2623.4688,2623.38,2623.38,2623.38,2623.38,2623.38,2623.38,2623.4763
2623.4763,2623.3618,2623.3618,2623.3618,2623.3618,2623.3618,2623.3618,2623.475
2623.4758,2623.3564,2623.3564,2623.3564,2623.3564,2623.3564,2623.3564,2623.4744
2623.4766,2623.3645,2623.3645,2623.3645,2623.3645,2623.3645,2623.3645,2623.475
2623.4746,2623.3452,2623.3452,2623.3452,2623.3452,2623.3452,2623.3452,2623.473
2623.476,2623.363,2623.363,2623.363,2623.363,2623.363,2623.363,2623.4749
2623.4707,2623.4133,2623.4133,2623.4133,2623.4133,2623.4133,2623.4133,2623.4739
2623.475,2623.3623,2623.3623,2623.3623,2623.3623,2623.3623,2623.3623,2623.473
2623.469,2623.3738,2623.3738,2623.3738,2623.3738,2623.3738,2623.3738,2623.4763
2623.473,2623.3652,2623.3652,2623.3652,2623.3652,2623.3652,2623.3652,2623.4707
2623.4673,2623.3777,2623.3777,2623.3777,2623.3777,2623.3777,2623.3777,2623.474
2623.4766,2623.3577,2623.3577,2623.3577,2623.3577,2623.3577,2623.3577,2623.4758
2623.467,2623.379,2623.379,2623.379,2623.379,2623.379,2623.379,2623.4766
2623.4758,2623.339,2623.339,2623.339,2623.339,2623.339,2623.339,2623.474
2623.4766,2623.3528,2623.3528,2623.3528,2623.3528,2623.3528,2623.3528,2623.4758
2623.468,2623.3806,2623.3806,2623.3806,2623.3806,2623.3806,2623.3806,2623.475
2623.4666,2623.3782,2623.3782,2623.3782,2623.3782,2623.3782,2623.3782,2623.4731
2623.4744,2623.343,2623.343,2623.343,2623.343,2623.343,2623.343,2623.4744
2623.4685,2623.3796,2623.3796,2623.3796,2623.3796,2623.3796,2623.3796,2623.4753
2623.4678,2623.3726,2623.3726,2623.3726,2623.3726,2623.3726,2623.3726,2623.4758
2623.466,2623.3796,2623.3796,2623.3796,2623.3796,2623.3796,2623.3796,2623.4724
2623.466,2623.377,2623.377,2623.377,2623.377,2623.377,2623.377,2623.4724
2623.4653,2623.3767,2623.3767,2623.3767,2623.3767,2623.3767,2623.3767,2623.4707
2623.474,2623.374,2623.374,2623.374,2623.374,2623.374,2623.374,2623.4714
2623.4683,2623.3862,2623.3862,2623.3862,2623.3862,2623.3862,2623.3862,2623.475
2623.474,2623.3357,2623.3357,2623.3357,2623.3357,2623.3357,2623.3357,2623.472
2623.4744,2623.3164,2623.3164,2623.3164,2623.3164,2623.3164,2623.3164,2623.4731
2623.467,2623.373,2623.373,2623.373,2623.373,2623.373,2623.373,2623.475
2623.467,2623.375,2623.375,2623.375,2623.375,2623.375,2623.375,2623.4744
2623.4763,2623.33,2623.33,2623.33,2623.33,2623.33,2623.33,2623.475
2623.4758,2623.3354,2623.3354,2623.3354,2623.3354,2623.3354,2623.3354,2623.4746
2623.4758,2623.3552,2623.3552,2623.3552,2623.3552,2623.3552,2623.3552,2623.4744
2623.4766,2623.3657,2623.3657,2623.3657,2623.3657,2623.3657,2623.3657,2623.4749
2623.4763,2623.3652,2623.3652,2623.3652,2623.3652,2623.3652,2623.3652,2623.4749
2623.4763,2623.3643,2623.3643,2623.3643,2623.3643,2623.3643,2623.3643,2623.4749
2623.4739,2623.3645,2623.3645,2623.3645,2623.3645,2623.3645,2623.3645,2623.4717
2623.4756,2623.3628,2623.3628,2623.3628,2623.3628,2623.3628,2623.3628,2623.4739
2623.4763,2623.3545,2623.3545,2623.3545,2623.3545,2623.3545,2623.3545,2623.4749
2623.4653,2623.3633,2623.3633,2623.3633,2623.3633,2623.3633,2623.3633,2623.4727
2623.4558,2623.285,2623.285,2623.285,2623.285,2623.285,2623.285,2623.4487
2623.4766,2623.3616,2623.3616,2623.3616,2623.3616,2623.3616,2623.3616,2623.475
2623.4656,2623.3674,2623.3674,2623.3674,2623.3674,2623.3674,2623.3674,2623.473
2623.4724,2623.3213,2623.3213,2623.3213,2623.3213,2623.3213,2623.3213,2623.4705
2623.476,2623.3591,2623.3591,2623.3591,2623.3591,2623.3591,2623.3591,2623.4744
2623.4675,2623.3755,2623.3755,2623.3755,2623.3755,2623.3755,2623.3755,2623.475
2623.4758,2623.3557,2623.3557,2623.3557,2623.3557,2623.3557,2623.3557,2623.4744
2623.4758,2623.3577,2623.3577,2623.3577,2623.3577,2623.3577,2623.3577,2623.4749
2623.4678,2623.3894,2623.3894,2623.3894,2623.3894,2623.3894,2623.3894,2623.4739
2623.474,2623.3037,2623.3037,2623.3037,2623.3037,2623.3037,2623.3037,2623.4253
2623.4739,2623.34,2623.34,2623.34,2623.34,2623.34,2623.34,2623.4724
2623.4763,2623.3613,2623.3613,2623.3613,2623.3613,2623.3613,2623.3613,2623.4749
2623.4685,2623.3752,2623.3752,2623.3752,2623.3752,2623.3752,2623.3752,2623.4763
2623.4753,2623.364,2623.364,2623.364,2623.364,2623.364,2623.364,2623.4734
2623.476,2623.3538,2623.3538,2623.3538,2623.3538,2623.3538,2623.3538,2623.475
2623.4744,2623.354,2623.354,2623.354,2623.354,2623.354,2623.354,2623.4722
2623.4675,2623.379,2623.379,2623.379,2623.379,2623.379,2623.379,2623.4744
2623.4756,2623.3623,2623.3623,2623.3623,2623.3623,2623.3623,2623.3623,2623.4739
2623.4673,2623.37,2623.37,2623.37,2623.37,2623.37,2623.37,2623.475
2623.4758,2623.3218,2623.3218,2623.3218,2623.3218,2623.3218,2623.3218,2623.4753
2623.4756,2623.3535,2623.3535,2623.3535,2623.3535,2623.3535,2623.3535,2623.4739
2623.475,2623.3457,2623.3457,2623.3457,2623.3457,2623.3457,2623.3457,2623.4734
2623.4705,2623.2915,2623.2915,2623.2915,2623.2915,2623.2915,2623.2915,2623.4683
2623.4763,2623.3633,2623.3633,2623.3633,2623.3633,2623.3633,2623.3633,2623.4749
2623.4749,2623.3267,2623.3267,2623.3267,2623.3267,2623.3267,2623.3267,2623.4731
2623.4753,2623.3562,2623.3562,2623.3562,2623.3562,2623.3562,2623.3562,2623.4736
2623.4705,2623.2915,2623.2915,2623.2915,2623.2915,2623.2915,2623.2915,2623.4683
2623.457,2623.349,2623.349,2623.349,2623.349,2623.349,2623.349,2623.4465
2623.4658,2623.3735,2623.3735,2623.3735,2623.3735,2623.3735,2623.3735,2623.4727
2623.4766,2623.3577,2623.3577,2623.3577,2623.3577,2623.3577,2623.3577,2623.4749
2623.4666,2623.364,2623.364,2623.364,2623.364,2623.364,2623.364,2623.475
2623.4724,2623.3477,2623.3477,2623.3477,2623.3477,2623.3477,2623.3477,2623.4697
2623.4766,2623.3608,2623.3608,2623.3608,2623.3608,2623.3608,2623.3608,2623.4739
