V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
1245.7252,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7261
1245.7257,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7257
1245.7253,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7261
1245.7246,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7266
1245.725,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7266
1245.725,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7264
1245.7246,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7266
1245.7252,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7263
1245.7262,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7245
1245.7261,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7249
1245.7247,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7267
1245.7251,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7261
1245.7245,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7262
1245.7245,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7262
1245.7246,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7266
1245.7244,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7268
1245.7251,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7266
1245.7242,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7267
1245.7244,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7262
1245.7256,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7261
1245.7251,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7264
1245.7258,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7258
1245.7255,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.726
1245.7255,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7261
1245.7255,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.726
1245.7247,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7267
1245.7251,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7266
1245.7245,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7263
1245.7242,1245.7296,1245.7296,1245.7296,1245.7296,1245.7296,1245.7296,1245.7296,1245.7296,1245.7296,1245.7296,1245.7296,1245.7296,1245.7266
1245.7249,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7266
1245.7244,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7268
1245.7249,1245.7296,1245.7296,1245.7296,1245.7296,1245.7296,1245.7296,1245.7296,1245.7296,1245.7296,1245.7296,1245.7296,1245.7296,1245.7264
1245.7234,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7277
1245.7246,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7264
1245.7246,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7266
1245.7245,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7264
1245.7244,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7266
1245.7244,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7264
1245.7245,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7263
1245.7251,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7263
1245.7246,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7262
1245.7236,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7268
1245.7251,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7263
1245.7239,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7267
1245.7242,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7269
1245.7242,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.727
1245.7255,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7257
1245.7225,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7275
1245.7251,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7263
1245.7244,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7266
1245.7242,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7264
1245.7253,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7263
1245.7253,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7261
1245.7239,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7264
1245.7251,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.726
1245.7251,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7267
1245.7256,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7262
1245.7219,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7274
1245.7262,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7252
1245.7251,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.726
1245.7234,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.727
1245.7227,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7272
1245.7229,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7272
1245.7268,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.724
1245.7245,1245.7296,1245.7296,1245.7296,1245.7296,1245.7296,1245.7296,1245.7296,1245.7296,1245.7296,1245.7296,1245.7296,1245.7296,1245.7266
1245.7249,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7266
1245.7251,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7264
1245.7246,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7266
1245.7247,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7264
1245.7249,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7266
1245.7252,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7266
1245.7236,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.727
1245.725,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7263
1245.7258,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7256
1245.7242,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.727
1245.7241,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7272
1245.7239,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.727
1245.7253,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7264
1245.7246,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.727
1245.7242,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.727
1245.7244,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7266
1245.7242,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.727
1245.7242,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.727
1245.7239,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7272
1245.7233,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7273
1245.7252,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7264
1245.7239,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.727
1245.7228,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7274
1245.7244,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7268
1245.7251,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7262
1245.7224,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.727
1245.724,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7267
1245.7242,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7269
1245.7238,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.727
1245.7246,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7269
1245.7235,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7272
1245.7233,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7273
1245.7236,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7272
1245.7235,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7273
1245.7246,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7268
1245.7246,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7266
1245.7233,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7268
1245.7245,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.727
1245.7256,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7257
1245.7231,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7268
1245.7241,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7272
1245.7253,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7262
1245.7245,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.727
1245.7246,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7266
1245.7244,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7267
1245.7241,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7268
1245.7236,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7272
1245.7241,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7268
1245.7245,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7267
1245.7234,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7273
1245.7244,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7268
1245.7238,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7268
1245.7247,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7267
1245.7245,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7269
1245.7241,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7269
1245.725,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7263
1245.7249,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7267
1245.7245,1245.7291,1245.7291,1245.7291,1245.7291,1245.7291,1245.7291,1245.7291,1245.7291,1245.7291,1245.7291,1245.7291,1245.7291,1245.7268
1245.7249,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7269
1245.7247,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7264
1245.7246,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7267
1245.7249,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7263
1245.7242,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7268
1245.7236,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7268
1245.7249,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7267
1245.7246,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7268
1245.7249,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7266
1245.7239,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7273
1245.7241,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7268
1245.7212,1245.7284,1245.7284,1245.7284,1245.7284,1245.7284,1245.7284,1245.7284,1245.7284,1245.7284,1245.7284,1245.7284,1245.7284,1245.7274
1245.7251,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7266
1245.7247,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7264
1245.7246,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7266
1245.7245,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7267
1245.7239,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7269
1245.7239,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7269
1245.724,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7269
1245.7241,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7267
1245.724,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7269
1245.7245,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.727
1245.7249,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7262
1245.725,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7263
1245.7253,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7262
1245.7246,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7263
1245.7258,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7292,1245.7251
1245.725,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7266
1245.7245,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7295,1245.7264
1245.7245,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7263
1245.7247,1245.7296,1245.7296,1245.7296,1245.7296,1245.7296,1245.7296,1245.7296,1245.7296,1245.7296,1245.7296,1245.7296,1245.7296,1245.7262
1245.7244,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7266
1245.7242,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7294,1245.7267
